,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_299,0.49,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.03
video_300,0.04,0.0,0.0,0.01,0.0,0.44,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.15,0.28
video_301,0.02,0.01,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.08
video_302,0.02,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13
video_303,0.02,0.01,0.0,0.0,0.01,0.65,0.0,0.0,0.01,0.01,0.0,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.06,0.03,0.11
video_304,0.01,0.01,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.15,0.06,0.02,0.04,0.0,0.01,0.02,0.1
video_305,0.03,0.0,0.01,0.01,0.0,0.13,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.47
video_306,0.03,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.22
video_307,0.27,0.01,0.01,0.01,0.0,0.1,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.47
video_308,0.01,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.12,0.19
video_309,0.03,0.01,0.01,0.0,0.0,0.75,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.11
video_310,0.13,0.0,0.0,0.02,0.0,0.51,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.1,0.14
video_311,0.01,0.01,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.04,0.01,0.05,0.0,0.02,0.01,0.28
video_312,0.24,0.01,0.0,0.0,0.0,0.41,0.01,0.0,0.02,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.01,0.14,0.09
video_313,0.11,0.0,0.0,0.01,0.0,0.11,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.69,0.01
video_314,0.01,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.01
video_315,0.05,0.02,0.01,0.01,0.03,0.12,0.01,0.0,0.0,0.01,0.07,0.03,0.02,0.03,0.04,0.02,0.02,0.03,0.03,0.03,0.44,0.01
video_316,0.14,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.23
video_317,0.05,0.01,0.01,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.25,0.03
video_318,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.17
video_319,0.01,0.0,0.0,0.0,0.01,0.83,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.04,0.05
video_320,0.12,0.01,0.01,0.01,0.01,0.08,0.01,0.0,0.01,0.01,0.41,0.02,0.03,0.04,0.04,0.04,0.03,0.04,0.02,0.01,0.06,0.01
video_321,0.08,0.0,0.01,0.0,0.0,0.64,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.19,0.0
video_322,0.05,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.01
video_323,0.12,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.01
video_324,0.08,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.22,0.0
video_325,0.06,0.02,0.0,0.01,0.01,0.2,0.0,0.0,0.0,0.0,0.11,0.01,0.09,0.03,0.08,0.03,0.01,0.05,0.0,0.0,0.27,0.0
video_326,0.06,0.01,0.01,0.01,0.0,0.06,0.01,0.0,0.02,0.0,0.03,0.03,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.58,0.14
video_327,0.01,0.01,0.0,0.0,0.0,0.61,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.01,0.01,0.0,0.03,0.2,0.04
video_328,0.14,0.02,0.0,0.0,0.01,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.0
video_329,0.14,0.01,0.0,0.01,0.0,0.26,0.0,0.0,0.04,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.4,0.09
video_330,0.01,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.33,0.0
video_331,0.03,0.01,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.01,0.02,0.01,0.0,0.01,0.0,0.0,0.53,0.0
video_332,0.1,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.05
video_333,0.18,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.06
video_334,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.29,0.03
video_335,0.01,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.02,0.02,0.01,0.01,0.0,0.0,0.05,0.02,0.01
video_336,0.05,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.01
video_337,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.09
video_338,0.01,0.01,0.0,0.0,0.0,0.66,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.21
video_339,0.09,0.03,0.02,0.03,0.03,0.09,0.01,0.0,0.0,0.02,0.1,0.02,0.08,0.02,0.06,0.09,0.05,0.09,0.07,0.01,0.07,0.04
video_340,0.03,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.01
video_341,0.65,0.0,0.0,0.0,0.0,0.21,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.05
video_342,0.01,0.01,0.0,0.0,0.0,0.13,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.13,0.53,0.06
video_343,0.04,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.08,0.01,0.01,0.0,0.0,0.0,0.06,0.0
video_344,0.07,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.33,0.06
video_345,0.01,0.01,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.01,0.0,0.0,0.21,0.06,0.24,0.0,0.02,0.0,0.0,0.02,0.11,0.12
video_346,0.02,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.04,0.02,0.0
video_347,0.01,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.02
video_348,0.01,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.08
video_349,0.06,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.61,0.17
video_350,0.02,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.35,0.48
video_351,0.01,0.01,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.06,0.24,0.01,0.04,0.01,0.0,0.01,0.19,0.04
video_352,0.01,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.62,0.17
video_353,0.02,0.01,0.0,0.0,0.01,0.79,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.0,0.01,0.01,0.0,0.01,0.03,0.03
video_354,0.07,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.34
video_355,0.02,0.0,0.0,0.01,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.01,0.01,0.0,0.01,0.16,0.0
video_356,0.05,0.01,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.02,0.01,0.07,0.03,0.09,0.04,0.0,0.03,0.0,0.0,0.22,0.01
video_357,0.04,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01
video_358,0.06,0.0,0.0,0.01,0.01,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.46
video_359,0.04,0.01,0.0,0.0,0.0,0.63,0.01,0.0,0.02,0.0,0.0,0.03,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.15,0.03
video_360,0.02,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.07,0.21,0.01,0.04,0.0,0.0,0.0,0.24,0.08
video_361,0.05,0.01,0.0,0.0,0.0,0.55,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.01,0.02,0.01,0.02,0.0,0.0,0.01,0.22,0.05
video_362,0.07,0.01,0.0,0.01,0.0,0.7,0.01,0.0,0.01,0.0,0.01,0.03,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.03,0.05,0.02
video_363,0.01,0.01,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.18,0.01,0.02,0.0,0.0,0.02,0.09,0.05
video_364,0.01,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.06,0.13,0.0,0.02,0.0,0.0,0.0,0.05,0.0
video_365,0.06,0.04,0.0,0.04,0.01,0.39,0.0,0.0,0.0,0.06,0.0,0.0,0.05,0.02,0.06,0.07,0.01,0.06,0.0,0.02,0.05,0.05
video_366,0.04,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.01
video_367,0.01,0.01,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.01,0.0,0.01,0.08,0.01,0.04,0.01,0.02,0.01,0.0,0.04,0.01,0.14
video_368,0.02,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.64,0.01
video_369,0.05,0.0,0.0,0.03,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.01,0.02,0.0,0.0,0.27,0.21
video_370,0.01,0.01,0.0,0.0,0.01,0.62,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.01,0.01,0.01,0.0,0.0,0.02,0.05,0.17
video_371,0.01,0.07,0.0,0.02,0.09,0.19,0.0,0.01,0.01,0.01,0.0,0.0,0.12,0.02,0.08,0.03,0.02,0.04,0.0,0.04,0.02,0.21
video_372,0.02,0.01,0.0,0.0,0.0,0.74,0.0,0.0,0.01,0.01,0.0,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.04,0.02,0.02
video_373,0.04,0.01,0.02,0.02,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.04,0.63,0.07
video_374,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.3
video_375,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.07
video_376,0.03,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.06,0.12,0.02,0.01,0.02,0.0,0.01,0.02,0.0
video_377,0.32,0.02,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.53,0.02
video_378,0.07,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0
video_379,0.01,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.16,0.0
video_380,0.65,0.01,0.0,0.01,0.0,0.21,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04
video_381,0.1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.82,0.02
video_382,0.05,0.01,0.0,0.02,0.01,0.08,0.02,0.0,0.0,0.01,0.43,0.02,0.05,0.02,0.06,0.04,0.03,0.05,0.01,0.01,0.03,0.06
video_383,0.01,0.0,0.0,0.01,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.0,0.01,0.02,0.0,0.01,0.21,0.07
video_384,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.01,0.18,0.01
video_385,0.02,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.0
video_386,0.09,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.64
video_387,0.01,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.04,0.15
video_388,0.18,0.0,0.0,0.0,0.0,0.57,0.01,0.0,0.04,0.0,0.0,0.01,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.07,0.02
video_389,0.01,0.03,0.0,0.02,0.01,0.23,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.01,0.06,0.02,0.01,0.02,0.0,0.01,0.3,0.22
video_390,0.05,0.0,0.0,0.03,0.0,0.19,0.0,0.0,0.01,0.01,0.0,0.14,0.03,0.02,0.03,0.01,0.03,0.01,0.01,0.01,0.4,0.01
video_391,0.02,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.62,0.01
video_392,0.03,0.0,0.0,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.03
video_393,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.73,0.19
video_394,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.41,0.4
video_395,0.03,0.01,0.0,0.01,0.0,0.05,0.02,0.0,0.01,0.0,0.21,0.0,0.02,0.02,0.02,0.03,0.01,0.03,0.01,0.01,0.19,0.31
video_396,0.01,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.07,0.0
video_397,0.05,0.01,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.07,0.03,0.03,0.06,0.0,0.01,0.49,0.01
video_398,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.08
video_399,0.02,0.01,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.68
video_400,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.61,0.04
video_401,0.01,0.02,0.0,0.01,0.01,0.07,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.62
video_402,0.17,0.01,0.0,0.01,0.0,0.05,0.0,0.01,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.65,0.01
video_403,0.02,0.0,0.0,0.01,0.0,0.13,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.64,0.14
video_404,0.09,0.01,0.0,0.03,0.01,0.45,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.03,0.25,0.07
video_405,0.03,0.01,0.01,0.0,0.0,0.63,0.0,0.0,0.01,0.0,0.0,0.01,0.03,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.02,0.2
video_406,0.02,0.01,0.0,0.01,0.01,0.61,0.01,0.0,0.03,0.0,0.0,0.04,0.06,0.02,0.02,0.01,0.01,0.01,0.0,0.06,0.04,0.02
video_407,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.82
video_408,0.06,0.02,0.01,0.01,0.01,0.4,0.01,0.0,0.07,0.01,0.01,0.11,0.02,0.0,0.01,0.01,0.01,0.01,0.0,0.03,0.08,0.13
video_409,0.01,0.02,0.0,0.01,0.01,0.04,0.0,0.0,0.02,0.01,0.0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.04,0.0,0.44,0.32
video_410,0.07,0.01,0.01,0.0,0.01,0.64,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.03,0.01,0.03,0.13
video_411,0.01,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.08,0.29,0.02,0.05,0.01,0.0,0.01,0.12,0.0
video_412,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.79,0.13
video_413,0.01,0.03,0.0,0.04,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.11,0.02,0.02,0.02,0.0,0.0,0.42,0.05
video_414,0.03,0.01,0.0,0.02,0.0,0.15,0.01,0.0,0.01,0.01,0.28,0.02,0.04,0.02,0.04,0.04,0.02,0.02,0.01,0.01,0.13,0.14
video_415,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.13
video_416,0.01,0.01,0.0,0.01,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.03,0.02,0.01,0.02,0.01,0.01,0.09,0.2
video_417,0.0,0.01,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.01,0.19
video_418,0.02,0.05,0.0,0.0,0.0,0.16,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.03,0.01,0.0,0.02,0.0,0.01,0.03,0.63
video_419,0.03,0.03,0.0,0.06,0.0,0.17,0.01,0.0,0.01,0.01,0.0,0.0,0.07,0.02,0.04,0.03,0.01,0.05,0.0,0.01,0.37,0.1
video_420,0.02,0.01,0.0,0.0,0.0,0.59,0.0,0.0,0.01,0.0,0.0,0.01,0.03,0.02,0.02,0.01,0.01,0.0,0.0,0.02,0.01,0.25
video_421,0.02,0.01,0.0,0.05,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.02,0.03,0.01,0.02,0.0,0.0,0.01,0.56,0.08
video_422,0.01,0.01,0.0,0.0,0.01,0.64,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.04,0.21
video_423,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.07,0.52
video_424,0.13,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.54,0.13
video_425,0.01,0.01,0.0,0.02,0.0,0.19,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.48,0.21
video_426,0.01,0.0,0.0,0.01,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.05,0.0,0.02,0.01,0.0,0.04,0.02,0.06
video_427,0.02,0.01,0.0,0.0,0.01,0.35,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.48
video_428,0.01,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.2
video_429,0.05,0.0,0.0,0.01,0.0,0.56,0.0,0.0,0.01,0.0,0.0,0.01,0.06,0.02,0.04,0.04,0.01,0.03,0.0,0.02,0.02,0.12
video_430,0.09,0.0,0.01,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.15,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.0,0.41,0.13
video_431,0.05,0.01,0.0,0.02,0.01,0.05,0.02,0.0,0.0,0.01,0.27,0.02,0.03,0.03,0.04,0.04,0.02,0.03,0.01,0.01,0.16,0.19
video_432,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.06,0.06
video_433,0.01,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.08
video_434,0.03,0.01,0.01,0.01,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.07,0.57
video_435,0.33,0.01,0.0,0.0,0.01,0.54,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04
video_436,0.03,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.22,0.04,0.2,0.01,0.04,0.0,0.0,0.01,0.25,0.11
video_437,0.05,0.01,0.0,0.01,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.1,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.54,0.13
video_438,0.03,0.03,0.0,0.01,0.01,0.1,0.0,0.0,0.01,0.0,0.01,0.0,0.13,0.05,0.1,0.05,0.02,0.03,0.01,0.02,0.02,0.4
video_439,0.06,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.01,0.01,0.0,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.58,0.14
video_440,0.04,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.07,0.3,0.02,0.01,0.03,0.0,0.01,0.08,0.01
video_441,0.03,0.01,0.0,0.0,0.03,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.23
video_442,0.04,0.0,0.0,0.01,0.0,0.22,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.08,0.59
video_443,0.01,0.01,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.01,0.16
video_444,0.01,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.77
video_445,0.01,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.14,0.14
video_446,0.05,0.0,0.0,0.02,0.01,0.05,0.02,0.0,0.0,0.0,0.23,0.02,0.04,0.03,0.05,0.05,0.03,0.04,0.0,0.01,0.21,0.12
video_447,0.01,0.01,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.01,0.01,0.01
video_448,0.0,0.05,0.0,0.02,0.06,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.09,0.17
